Read_Length	Read_Numbers	Flowcell_ID	Platform
325100	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
325300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
325400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
325500	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
325700	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
325800	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
325900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
326000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
326100	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
326200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
326300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
326400	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
326500	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
326700	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
326800	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
326900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
327000	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
327200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
327300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
327400	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
327500	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
327600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
327700	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
327800	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
328000	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
328100	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
328300	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
328400	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
328500	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
328600	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
328700	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
328800	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
328900	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
329000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
329100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
329200	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
329300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
329400	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
329600	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
329700	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
329800	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
329900	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
330000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
330100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
330200	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
330300	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
330500	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
330600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
330700	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
330800	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
330900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
331000	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
331100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
331200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
331300	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
331400	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
331600	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
331700	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
331900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
332000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
332100	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
332200	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
332300	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
332400	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
332500	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
332600	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
332700	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
332900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
333000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
333100	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
333200	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
333400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
333600	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
333800	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
333900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
334000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
334200	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
334300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
334400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
334500	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
334700	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
334800	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
334900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
335000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
335100	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
335200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
335300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
335400	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
335500	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
335600	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
335700	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
335800	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
335900	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
336000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
336100	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
336200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
336500	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
336600	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
336700	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
336800	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
336900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
337300	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
337500	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
337600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
337700	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
337800	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
337900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
338000	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
338100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
338300	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
338400	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
338500	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
338700	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
338800	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
338900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
339000	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
339200	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
339300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
339400	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
339500	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
339800	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
339900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
340100	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
340200	6	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
340300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
340400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
340600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
340900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
341000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
341100	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
341200	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
341300	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
341400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
341500	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
341600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
341700	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
341900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
342100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
342200	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
342300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
342500	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
342600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
342700	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
342800	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
342900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
343200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
343300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
343400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
343800	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
343900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
344200	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
344300	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
344400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
344500	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
344700	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
344800	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
344900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
345000	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
345100	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
345200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
345300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
345400	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
345500	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
345600	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
345900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
346000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
346100	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
346200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
346300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
346400	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
346600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
346800	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
346900	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
347000	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
347100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
347200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
347300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
347400	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
347500	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
347600	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
347800	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
347900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
348000	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
348100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
348200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
348500	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
348700	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
348800	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
348900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
349000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
349100	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
349200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
349300	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
349400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
349500	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
349600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
349700	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
349800	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
349900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
350000	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
350200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
350300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
350400	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
350500	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
350600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
350800	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
350900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
351100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
351300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
351700	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
351800	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
351900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
352100	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
352200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
352300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
352400	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
352500	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
352600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
352700	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
352900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
353100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
353300	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
353500	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
353600	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
353700	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
353900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
354000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
354100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
354600	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
354800	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
355100	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
355200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
355300	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
355400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
355600	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
355800	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
356000	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
356200	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
356400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
356500	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
356700	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
356800	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
356900	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
357100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
357200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
357300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
357400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
357600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
357800	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
357900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
358000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
358200	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
358300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
358600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
358700	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
358800	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
358900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
359000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
359200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
359400	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
359500	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
359600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
359800	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
360000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
360100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
360200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
360300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
360500	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
360600	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
360700	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
360900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
361000	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
361100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
361200	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
361300	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
361400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
361600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
361800	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
361900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
362000	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
362100	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
362200	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
362400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
362500	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
362600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
363200	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
363300	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
363600	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
363700	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
363800	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
363900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
364100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
364200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
364400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
364500	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
364700	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
365000	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
365100	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
365200	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
365400	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
365600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
365700	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
365900	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
366000	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
366100	3	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
366200	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
366400	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
366600	1	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
366800	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
366900	2	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
