Read_Length,QV,Read_Numbers
20100,82,220
20100,83,239
20100,84,263
20100,85,316
20100,86,357
20100,87,389
20100,88,443
20100,89,562
20100,90,645
20100,91,587
20100,92,57
20200,40,1
20200,41,6
20200,42,14
20200,43,39
20200,44,48
20200,45,43
20200,46,73
20200,47,70
20200,48,72
20200,49,87
20200,50,87
20200,51,87
20200,52,83
20200,53,115
20200,54,114
20200,55,79
20200,56,99
20200,57,97
20200,58,77
20200,59,90
20200,60,87
20200,61,108
20200,62,103
20200,63,89
20200,64,88
20200,65,113
20200,66,113
20200,67,103
20200,68,109
20200,69,108
20200,70,121
20200,71,111
20200,72,112
20200,73,115
20200,74,127
20200,75,137
20200,76,145
20200,77,150
20200,78,128
20200,79,174
20200,80,160
20200,81,178
20200,82,214
20200,83,239
20200,84,240
20200,85,301
20200,86,350
20200,87,394
20200,88,404
20200,89,504
20200,90,617
20200,91,525
20200,92,49
20300,40,1
20300,41,7
20300,42,21
20300,43,28
20300,44,54
20300,45,50
20300,46,60
20300,47,71
20300,48,76
20300,49,88
20300,50,86
20300,51,95
20300,52,94
20300,53,78
20300,54,107
20300,55,91
20300,56,100
20300,57,88
20300,58,93
20300,59,104
20300,60,83
20300,61,95
20300,62,85
20300,63,99
20300,64,87
20300,65,92
20300,66,92
20300,67,87
20300,68,111
20300,69,110
20300,70,109
20300,71,130
20300,72,129
20300,73,128
20300,74,113
20300,75,131
20300,76,149
20300,77,142
20300,78,149
20300,79,172
20300,80,168
20300,81,198
20300,82,188
20300,83,224
20300,84,267
20300,85,293
20300,86,324
20300,87,369
20300,88,430
20300,89,453
20300,90,601
20300,91,496
20300,92,37
20400,40,2
20400,41,7
20400,42,16
20400,43,26
20400,44,43
20400,45,41
20400,46,66
20400,47,68
20400,48,72
20400,49,79
20400,50,86
20400,51,88
20400,52,75
20400,53,94
20400,54,93
20400,55,86
20400,56,96
20400,57,101
20400,58,99
20400,59,87
20400,60,97
20400,61,93
20400,62,99
20400,63,108
20400,64,94
20400,65,107
20400,66,95
20400,67,103
20400,68,116
20400,69,101
20400,70,105
20400,71,102
20400,72,122
20400,73,125
20400,74,129
20400,75,125
20400,76,133
20400,77,138
20400,78,140
20400,79,157
20400,80,155
20400,81,161
20400,82,207
20400,83,257
20400,84,250
20400,85,289
20400,86,354
20400,87,391
20400,88,440
20400,89,496
20400,90,539
20400,91,464
20400,92,24
20500,40,1
20500,41,8
20500,42,13
20500,43,33
20500,44,41
20500,45,44
20500,46,52
20500,47,52
20500,48,78
20500,49,84
20500,50,88
20500,51,87
20500,52,79
20500,53,99
20500,54,80
20500,55,95
20500,56,83
20500,57,93
20500,58,88
20500,59,84
20500,60,81
20500,61,90
20500,62,84
20500,63,96
20500,64,81
20500,65,99
20500,66,97
20500,67,90
20500,68,107
20500,69,95
20500,70,123
20500,71,108
20500,72,94
20500,73,117
20500,74,112
20500,75,112
20500,76,120
20500,77,152
20500,78,149
20500,79,178
20500,80,156
20500,81,188
20500,82,234
20500,83,229
20500,84,229
20500,85,288
20500,86,383
20500,87,433
20500,88,429
20500,89,494
20500,90,594
20500,91,456
20500,92,31
20600,41,9
20600,42,20
20600,43,30
20600,44,38
20600,45,42
20600,46,56
20600,47,53
20600,48,63
20600,49,75
20600,50,70
20600,51,63
20600,52,78
20600,53,78
20600,54,80
20600,55,83
20600,56,93
20600,57,107
20600,58,110
20600,59,92
20600,60,102
20600,61,90
20600,62,106
20600,63,89
20600,64,88
20600,65,101
20600,66,104
20600,67,90
20600,68,84
20600,69,107
20600,70,103
20600,71,97
20600,72,110
20600,73,130
20600,74,107
20600,75,117
20600,76,118
20600,77,166
20600,78,145
20600,79,161
20600,80,152
20600,81,193
20600,82,189
20600,83,175
20600,84,248
20600,85,300
20600,86,343
20600,87,396
20600,88,429
20600,89,470
20600,90,503
20600,91,380
20600,92,21
20700,40,1
20700,41,6
20700,42,21
20700,43,24
20700,44,38
20700,45,51
20700,46,84
20700,47,79
20700,48,80
20700,49,81
20700,50,72
20700,51,78
20700,52,72
20700,53,91
20700,54,77
20700,55,86
20700,56,88
20700,57,100
20700,58,102
20700,59,93
20700,60,75
20700,61,84
20700,62,89
20700,63,100
20700,64,91
20700,65,90
20700,66,108
20700,67,101
20700,68,100
20700,69,103
20700,70,98
20700,71,114
20700,72,116
20700,73,97
20700,74,119
20700,75,121
20700,76,127
20700,77,156
20700,78,138
20700,79,138
20700,80,172
20700,81,182
20700,82,195
20700,83,227
20700,84,237
20700,85,244
20700,86,333
20700,87,382
20700,88,390
20700,89,496
20700,90,547
20700,91,369
20700,92,19
20800,40,3
20800,41,9
20800,42,15
20800,43,36
20800,44,43
20800,45,53
20800,46,69
20800,47,57
20800,48,62
20800,49,63
20800,50,82
20800,51,100
20800,52,78
20800,53,75
20800,54,74
20800,55,79
20800,56,90
20800,57,83
20800,58,71
20800,59,81
20800,60,96
20800,61,110
20800,62,96
20800,63,93
20800,64,102
20800,65,103
20800,66,110
20800,67,107
20800,68,92
20800,69,99
20800,70,101
20800,71,94
20800,72,96
20800,73,120
20800,74,116
20800,75,135
20800,76,131
20800,77,128
20800,78,140
20800,79,170
20800,80,149
20800,81,159
20800,82,192
20800,83,236
20800,84,243
20800,85,294
20800,86,305
20800,87,357
20800,88,407
20800,89,439
20800,90,507
20800,91,366
20800,92,20
20900,40,1
20900,41,11
20900,42,25
20900,43,26
20900,44,39
20900,45,50
20900,46,62
20900,47,74
20900,48,61
20900,49,60
20900,50,98
20900,51,69
20900,52,74
20900,53,109
20900,54,86
20900,55,78
20900,56,69
20900,57,88
20900,58,90
20900,59,88
20900,60,86
20900,61,97
20900,62,101
20900,63,106
20900,64,82
20900,65,83
20900,66,80
20900,67,96
20900,68,98
20900,69,106
20900,70,100
20900,71,111
20900,72,118
20900,73,117
20900,74,111
20900,75,137
20900,76,120
20900,77,131
20900,78,155
20900,79,168
20900,80,164
20900,81,167
20900,82,166
20900,83,232
20900,84,219
20900,85,319
20900,86,321
20900,87,351
20900,88,393
20900,89,449
20900,90,497
20900,91,374
20900,92,13
21000,40,1
21000,41,8
21000,42,11
21000,43,23
21000,44,46
21000,45,63
21000,46,77
21000,47,67
21000,48,57
21000,49,67
21000,50,78
21000,51,99
21000,52,80
21000,53,69
21000,54,80
21000,55,89
21000,56,84
21000,57,70
21000,58,96
21000,59,86
21000,60,87
21000,61,86
21000,62,90
21000,63,77
21000,64,87
21000,65,91
21000,66,89
21000,67,118
21000,68,97
21000,69,94
21000,70,96
21000,71,104
21000,72,104
21000,73,104
21000,74,111
21000,75,115
21000,76,121
21000,77,139
21000,78,142
21000,79,160
21000,80,169
21000,81,168
21000,82,184
21000,83,222
21000,84,235
21000,85,270
21000,86,318
21000,87,336
21000,88,388
21000,89,484
21000,90,485
21000,91,291
21000,92,8
21100,40,1
21100,41,6
21100,42,16
21100,43,38
21100,44,39
21100,45,64
21100,46,60
21100,47,62
21100,48,69
21100,49,89
21100,50,65
21100,51,95
21100,52,75
21100,53,89
21100,54,66
21100,55,81
21100,56,65
21100,57,73
21100,58,81
21100,59,77
21100,60,74
21100,61,91
21100,62,92
21100,63,85
21100,64,94
21100,65,107
21100,66,89
21100,67,81
21100,68,82
21100,69,97
21100,70,81
21100,71,92
21100,72,98
21100,73,109
21100,74,136
21100,75,125
21100,76,115
21100,77,138
21100,78,137
21100,79,149
21100,80,147
21100,81,189
21100,82,189
21100,83,192
21100,84,208
21100,85,263
21100,86,301
21100,87,300
21100,88,383
21100,89,426
21100,90,486
21100,91,267
21100,92,10
21200,41,4
21200,42,19
21200,43,34
21200,44,37
21200,45,36
21200,46,59
21200,47,56
21200,48,68
21200,49,65
21200,50,90
21200,51,76
21200,52,75
21200,53,84
21200,54,81
21200,55,106
21200,56,78
21200,57,84
21200,58,82
21200,59,78
21200,60,71
21200,61,90
21200,62,84
21200,63,77
21200,64,80
21200,65,104
21200,66,96
21200,67,106
21200,68,116
21200,69,110
21200,70,83
21200,71,123
21200,72,106
21200,73,99
21200,74,113
21200,75,108
21200,76,138
21200,77,145
21200,78,111
21200,79,141
21200,80,122
21200,81,155
21200,82,181
21200,83,220
21200,84,231
21200,85,253
21200,86,299
21200,87,331
21200,88,360
21200,89,447
21200,90,467
21200,91,247
21200,92,5
21300,41,6
21300,42,11
21300,43,21
21300,44,34
21300,45,49
21300,46,51
21300,47,48
21300,48,64
21300,49,65
21300,50,71
21300,51,66
21300,52,73
21300,53,72
21300,54,97
21300,55,78
21300,56,79
21300,57,76
21300,58,75
21300,59,81
21300,60,83
21300,61,89
21300,62,90
21300,63,82
21300,64,101
21300,65,91
21300,66,98
21300,67,89
21300,68,115
21300,69,82
21300,70,103
21300,71,121
21300,72,80
21300,73,109
21300,74,123
21300,75,118
21300,76,141
21300,77,113
21300,78,137
21300,79,135
21300,80,169
21300,81,165
21300,82,164
21300,83,231
21300,84,231
21300,85,253
21300,86,301
21300,87,326
21300,88,368
21300,89,455
21300,90,471
21300,91,232
21300,92,4
21400,41,12
21400,42,18
21400,43,30
21400,44,35
21400,45,42
21400,46,47
21400,47,51
21400,48,70
21400,49,83
21400,50,74
21400,51,72
21400,52,75
21400,53,73
21400,54,71
21400,55,79
21400,56,82
21400,57,80
21400,58,71
21400,59,83
21400,60,91
21400,61,82
21400,62,82
21400,63,79
21400,64,82
21400,65,98
21400,66,79
21400,67,98
21400,68,91
21400,69,90
21400,70,102
21400,71,97
21400,72,104
21400,73,128
21400,74,100
21400,75,117
21400,76,119
21400,77,121
21400,78,141
21400,79,152
21400,80,182
21400,81,181
21400,82,169
21400,83,220
21400,84,236
21400,85,268
21400,86,273
21400,87,315
21400,88,343
21400,89,405
21400,90,434
21400,91,210
21400,92,4
21500,40,2
21500,41,7
21500,42,11
21500,43,24
21500,44,40
21500,45,51
21500,46,55
21500,47,59
21500,48,74
21500,49,71
21500,50,64
21500,51,63
21500,52,69
21500,53,90
21500,54,81
21500,55,86
21500,56,81
21500,57,89
21500,58,94
21500,59,86
21500,60,88
21500,61,89
21500,62,67
21500,63,90
21500,64,83
21500,65,93
21500,66,92
21500,67,95
21500,68,82
21500,69,92
21500,70,86
21500,71,109
21500,72,116
21500,73,138
21500,74,97
21500,75,102
21500,76,114
21500,77,117
21500,78,145
21500,79,146
21500,80,185
21500,81,156
21500,82,184
21500,83,187
21500,84,212
21500,85,242
21500,86,295
21500,87,311
21500,88,378
21500,89,429
21500,90,424
21500,91,196
21500,92,4
21600,40,2
21600,41,3
21600,42,18
21600,43,16
21600,44,50
21600,45,40
21600,46,44
21600,47,53
21600,48,59
21600,49,73
21600,50,73
21600,51,78
21600,52,84
21600,53,95
21600,54,68
21600,55,89
21600,56,72
21600,57,82
21600,58,79
21600,59,86
21600,60,70
21600,61,68
21600,62,89
21600,63,97
21600,64,99
21600,65,77
21600,66,83
21600,67,78
21600,68,84
21600,69,97
21600,70,92
21600,71,95
21600,72,92
21600,73,110
21600,74,86
21600,75,100
21600,76,112
21600,77,93
21600,78,162
21600,79,151
21600,80,172
21600,81,178
21600,82,178
21600,83,200
21600,84,209
21600,85,231
21600,86,286
21600,87,300
21600,88,340
21600,89,380
21600,90,404
21600,91,158
21600,92,4
21700,40,3
21700,41,5
21700,42,19
21700,43,30
21700,44,37
21700,45,46
21700,46,55
21700,47,72
21700,48,61
21700,49,83
21700,50,67
21700,51,91
21700,52,69
21700,53,73
21700,54,79
21700,55,86
21700,56,78
21700,57,82
21700,58,66
21700,59,80
21700,60,86
21700,61,73
21700,62,78
21700,63,88
21700,64,93
21700,65,71
21700,66,75
21700,67,92
21700,68,79
21700,69,92
21700,70,106
21700,71,99
21700,72,102
21700,73,112
21700,74,99
21700,75,105
21700,76,112
21700,77,145
21700,78,126
21700,79,161
21700,80,151
21700,81,166
21700,82,170
21700,83,205
21700,84,244
21700,85,254
21700,86,294
21700,87,301
21700,88,354
21700,89,388
21700,90,401
21700,91,133
21700,92,3
21800,40,1
21800,41,5
21800,42,9
21800,43,21
21800,44,37
21800,45,55
21800,46,46
21800,47,58
21800,48,56
21800,49,61
21800,50,67
21800,51,77
21800,52,73
21800,53,88
21800,54,73
21800,55,79
21800,56,72
21800,57,78
21800,58,99
21800,59,84
21800,60,73
21800,61,93
21800,62,73
21800,63,77
21800,64,87
21800,65,91
21800,66,81
21800,67,86
21800,68,89
21800,69,95
21800,70,86
21800,71,95
21800,72,103
21800,73,92
21800,74,114
21800,75,110
21800,76,117
21800,77,122
21800,78,126
21800,79,148
21800,80,157
21800,81,161
21800,82,161
21800,83,209
21800,84,227
21800,85,258
21800,86,254
21800,87,305
21800,88,331
21800,89,378
21800,90,361
21800,91,120
21900,40,1
21900,41,5
21900,42,8
21900,43,24
21900,44,35
21900,45,47
21900,46,60
21900,47,57
21900,48,62
21900,49,68
21900,50,76
21900,51,70
21900,52,65
21900,53,95
21900,54,69
21900,55,61
21900,56,86
21900,57,86
21900,58,72
21900,59,78
21900,60,74
21900,61,82
21900,62,81
21900,63,81
21900,64,84
21900,65,83
21900,66,71
21900,67,90
21900,68,73
21900,69,91
21900,70,90
21900,71,85
21900,72,89
21900,73,94
21900,74,113
21900,75,105
21900,76,120
21900,77,123
21900,78,147
21900,79,127
21900,80,148
21900,81,156
21900,82,176
21900,83,195
21900,84,239
21900,85,237
21900,86,286
21900,87,246
21900,88,327
21900,89,381
21900,90,341
21900,91,116
21900,92,2
22000,40,1
22000,41,6
22000,42,12
22000,43,23
22000,44,37
22000,45,49
22000,46,57
22000,47,71
22000,48,68
22000,49,57
22000,50,61
22000,51,75
22000,52,64
22000,53,66
22000,54,62
22000,55,90
22000,56,76
22000,57,79
22000,58,73
22000,59,87
22000,60,92
22000,61,80
22000,62,77
22000,63,78
22000,64,78
22000,65,83
22000,66,87
22000,67,103
22000,68,84
22000,69,81
22000,70,89
22000,71,88
22000,72,87
22000,73,99
22000,74,107
22000,75,119
22000,76,96
22000,77,98
22000,78,130
22000,79,146
22000,80,148
22000,81,146
22000,82,176
22000,83,195
22000,84,239
22000,85,247
22000,86,285
22000,87,273
22000,88,321
22000,89,371
22000,90,341
22000,91,92
22100,41,9
22100,42,15
22100,43,20
22100,44,28
22100,45,44
22100,46,53
22100,47,46
22100,48,68
22100,49,49
22100,50,74
22100,51,65
22100,52,75
22100,53,84
22100,54,80
22100,55,67
22100,56,69
22100,57,76
22100,58,80
22100,59,73
22100,60,78
22100,61,70
22100,62,67
22100,63,77
22100,64,85
22100,65,94
22100,66,79
22100,67,88
22100,68,93
22100,69,79
22100,70,71
22100,71,72
22100,72,79
22100,73,113
22100,74,101
22100,75,112
22100,76,109
22100,77,110
22100,78,122
22100,79,146
22100,80,137
22100,81,154
22100,82,175
22100,83,192
22100,84,230
22100,85,239
22100,86,247
22100,87,281
22100,88,350
22100,89,334
22100,90,346
22100,91,94
22200,40,2
22200,41,9
22200,42,16
22200,43,27
22200,44,37
22200,45,38
22200,46,56
22200,47,51
22200,48,66
22200,49,71
22200,50,67
22200,51,65
22200,52,66
22200,53,90
22200,54,66
22200,55,72
22200,56,78
22200,57,76
22200,58,78
22200,59,75
22200,60,89
22200,61,78
22200,62,82
22200,63,66
22200,64,84
22200,65,85
22200,66,81
22200,67,102
22200,68,100
22200,69,70
22200,70,93
22200,71,98
22200,72,82
22200,73,85
22200,74,105
22200,75,116
22200,76,119
22200,77,102
22200,78,145
22200,79,132
22200,80,156
22200,81,152
22200,82,162
22200,83,178
22200,84,215
22200,85,212
22200,86,251
22200,87,269
22200,88,337
22200,89,338
22200,90,295
22200,91,82
22200,92,1
22300,40,2
22300,41,7
22300,42,10
22300,43,15
22300,44,24
22300,45,43
22300,46,40
22300,47,60
22300,48,62
22300,49,60
22300,50,74
22300,51,66
22300,52,58
22300,53,89
22300,54,64
22300,55,80
22300,56,77
22300,57,68
22300,58,69
22300,59,85
22300,60,71
22300,61,70
22300,62,95
22300,63,69
22300,64,86
22300,65,82
22300,66,80
22300,67,98
22300,68,81
22300,69,85
22300,70,91
22300,71,87
22300,72,93
22300,73,86
22300,74,93
22300,75,89
22300,76,113
22300,77,115
22300,78,129
22300,79,147
22300,80,167
22300,81,162
22300,82,171
22300,83,182
22300,84,183
22300,85,216
22300,86,279
22300,87,279
22300,88,303
22300,89,353
22300,90,277
22300,91,72
22300,92,1
22400,41,6
22400,42,15
22400,43,17
22400,44,29
22400,45,49
22400,46,53
22400,47,46
22400,48,65
22400,49,52
22400,50,78
22400,51,75
22400,52,64
22400,53,69
22400,54,69
22400,55,58
22400,56,82
22400,57,74
22400,58,58
22400,59,80
22400,60,84
22400,61,60
22400,62,72
22400,63,73
22400,64,83
22400,65,57
22400,66,75
22400,67,78
22400,68,77
22400,69,81
22400,70,85
22400,71,86
22400,72,98
22400,73,97
22400,74,100
22400,75,93
22400,76,91
22400,77,124
22400,78,125
22400,79,132
22400,80,147
22400,81,152
22400,82,175
22400,83,175
22400,84,208
22400,85,233
22400,86,266
22400,87,273
22400,88,311
22400,89,327
22400,90,252
22400,91,44
22500,39,1
22500,41,5
22500,42,12
22500,43,26
22500,44,36
22500,45,43
22500,46,42
22500,47,53
22500,48,62
22500,49,50
22500,50,61
22500,51,64
22500,52,80
22500,53,56
22500,54,55
22500,55,96
22500,56,77
22500,57,75
22500,58,83
22500,59,93
22500,60,55
22500,61,81
22500,62,67
22500,63,63
22500,64,88
22500,65,77
22500,66,68
22500,67,85
22500,68,73
22500,69,94
22500,70,94
22500,71,99
22500,72,83
22500,73,81
22500,74,81
22500,75,84
22500,76,107
22500,77,118
22500,78,106
22500,79,152
22500,80,145
22500,81,152
22500,82,155
22500,83,194
22500,84,202
22500,85,200
22500,86,251
22500,87,275
22500,88,305
22500,89,305
22500,90,269
22500,91,47
22600,39,1
22600,40,1
22600,41,1
22600,42,21
22600,43,39
22600,44,33
22600,45,43
22600,46,48
22600,47,50
22600,48,50
22600,49,54
22600,50,66
22600,51,58
22600,52,66
22600,53,84
22600,54,69
22600,55,54
22600,56,68
22600,57,74
22600,58,68
22600,59,64
22600,60,90
22600,61,71
22600,62,84
22600,63,87
22600,64,67
22600,65,78
22600,66,80
22600,67,83
22600,68,82
22600,69,79
22600,70,82
22600,71,83
22600,72,105
22600,73,95
22600,74,121
22600,75,104
22600,76,113
22600,77,107
22600,78,118
22600,79,134
22600,80,135
22600,81,148
22600,82,152
22600,83,172
22600,84,185
22600,85,222
22600,86,217
22600,87,263
22600,88,304
22600,89,314
22600,90,229
22600,91,43
22700,41,1
22700,42,16
22700,43,20
22700,44,28
22700,45,36
22700,46,63
22700,47,51
22700,48,56
22700,49,42
22700,50,47
22700,51,63
22700,52,73
22700,53,68
22700,54,64
22700,55,59
22700,56,67
22700,57,76
22700,58,64
22700,59,82
22700,60,79
22700,61,65
22700,62,69
22700,63,72
22700,64,79
22700,65,79
22700,66,66
22700,67,78
22700,68,82
22700,69,101
22700,70,95
22700,71,93
22700,72,90
22700,73,103
22700,74,115
22700,75,77
22700,76,114
22700,77,113
22700,78,129
22700,79,123
22700,80,152
22700,81,130
22700,82,188
22700,83,159
22700,84,164
22700,85,231
22700,86,222
22700,87,281
22700,88,281
22700,89,306
22700,90,201
22700,91,35
22700,92,1
22800,40,1
22800,41,7
22800,42,6
22800,43,22
22800,44,29
22800,45,38
22800,46,47
22800,47,45
22800,48,66
22800,49,63
22800,50,68
22800,51,53
22800,52,82
22800,53,73
22800,54,59
22800,55,67
22800,56,57
22800,57,66
22800,58,65
22800,59,53
22800,60,58
22800,61,79
22800,62,69
22800,63,67
22800,64,72
22800,65,72
22800,66,98
22800,67,79
22800,68,72
22800,69,61
22800,70,67
22800,71,73
22800,72,92
22800,73,82
22800,74,96
22800,75,100
22800,76,96
22800,77,92
22800,78,115
22800,79,114
22800,80,134
22800,81,137
22800,82,159
22800,83,144
22800,84,172
22800,85,206
22800,86,233
22800,87,253
22800,88,255
22800,89,281
22800,90,170
22800,91,31
22900,40,1
22900,41,5
22900,42,17
22900,43,25
22900,44,33
22900,45,43
22900,46,41
22900,47,61
22900,48,59
22900,49,49
22900,50,65
22900,51,50
22900,52,69
22900,53,67
22900,54,66
22900,55,75
22900,56,57
22900,57,73
22900,58,68
22900,59,61
22900,60,67
22900,61,66
22900,62,58
22900,63,52
22900,64,68
22900,65,71
22900,66,75
22900,67,75
22900,68,66
22900,69,85
22900,70,96
22900,71,86
22900,72,79
22900,73,83
22900,74,95
22900,75,89
22900,76,109
22900,77,90
22900,78,123
22900,79,134
22900,80,138
22900,81,141
22900,82,135
22900,83,163
22900,84,178
22900,85,187
22900,86,216
22900,87,249
22900,88,259
22900,89,254
22900,90,169
22900,91,28
23000,40,1
23000,41,3
23000,42,10
23000,43,23
23000,44,40
23000,45,42
23000,46,53
23000,47,58
23000,48,53
23000,49,48
23000,50,64
23000,51,52
23000,52,61
23000,53,59
23000,54,79
23000,55,56
23000,56,56
23000,57,74
23000,58,61
23000,59,65
23000,60,75
23000,61,75
23000,62,54
23000,63,73
23000,64,71
23000,65,79
23000,66,79
23000,67,78
23000,68,67
23000,69,86
23000,70,76
23000,71,83
23000,72,90
23000,73,98
23000,74,109
23000,75,82
23000,76,80
23000,77,127
23000,78,117
23000,79,139
23000,80,109
23000,81,145
23000,82,164
23000,83,202
23000,84,172
23000,85,198
23000,86,232
23000,87,225
23000,88,271
23000,89,266
23000,90,166
23000,91,18
23100,41,5
23100,42,12
23100,43,23
23100,44,28
23100,45,37
23100,46,51
23100,47,43
23100,48,63
23100,49,65
23100,50,58
23100,51,60
23100,52,70
23100,53,70
23100,54,60
23100,55,48
23100,56,62
23100,57,63
23100,58,75
23100,59,65
23100,60,52
23100,61,68
23100,62,71
23100,63,67
23100,64,79
23100,65,74
23100,66,76
23100,67,74
23100,68,58
23100,69,78
23100,70,77
23100,71,80
23100,72,75
23100,73,93
23100,74,90
23100,75,102
23100,76,102
23100,77,93
23100,78,107
23100,79,140
23100,80,118
23100,81,154
23100,82,140
23100,83,161
23100,84,172
23100,85,199
23100,86,245
23100,87,224
23100,88,271
23100,89,241
23100,90,157
23100,91,17
23200,40,1
23200,41,5
23200,42,10
23200,43,27
23200,44,27
23200,45,41
23200,46,42
23200,47,45
23200,48,54
23200,49,67
23200,50,44
23200,51,63
23200,52,53
23200,53,56
23200,54,61
23200,55,78
23200,56,60
23200,57,68
23200,58,73
23200,59,69
23200,60,67
23200,61,61
23200,62,66
23200,63,75
23200,64,63
23200,65,79
23200,66,66
23200,67,51
23200,68,68
23200,69,69
23200,70,70
23200,71,79
23200,72,78
23200,73,87
23200,74,79
23200,75,85
23200,76,102
23200,77,110
23200,78,118
23200,79,133
23200,80,106
23200,81,157
23200,82,145
23200,83,155
23200,84,177
23200,85,184
23200,86,196
23200,87,225
23200,88,247
23200,89,221
23200,90,189
23200,91,12
23300,40,1
23300,41,9
23300,42,8
23300,43,20
23300,44,25
23300,45,44
23300,46,34
23300,47,45
23300,48,45
23300,49,74
23300,50,59
23300,51,64
23300,52,47
23300,53,48
23300,54,65
23300,55,69
23300,56,67
23300,57,68
23300,58,74
23300,59,54
23300,60,61
23300,61,62
23300,62,51
23300,63,84
23300,64,76
23300,65,75
23300,66,73
23300,67,72
23300,68,90
23300,69,77
23300,70,72
23300,71,78
23300,72,82
23300,73,98
23300,74,79
23300,75,97
23300,76,77
23300,77,105
23300,78,104
23300,79,117
23300,80,135
23300,81,137
23300,82,150
23300,83,145
23300,84,155
23300,85,167
23300,86,214
23300,87,252
23300,88,242
23300,89,224
23300,90,131
23300,91,11
23400,41,5
23400,42,11
23400,43,19
23400,44,25
23400,45,37
23400,46,38
23400,47,49
23400,48,49
23400,49,47
23400,50,47
23400,51,46
23400,52,63
23400,53,53
23400,54,58
23400,55,60
23400,56,53
23400,57,61
23400,58,72
23400,59,51
23400,60,62
23400,61,66
23400,62,64
23400,63,58
23400,64,65
23400,65,63
23400,66,54
23400,67,60
23400,68,62
23400,69,56
23400,70,72
23400,71,84
23400,72,86
23400,73,76
23400,74,91
23400,75,81
23400,76,101
23400,77,115
23400,78,105
23400,79,129
23400,80,118
23400,81,145
23400,82,134
23400,83,158
23400,84,170
23400,85,161
23400,86,187
23400,87,219
23400,88,222
23400,89,202
23400,90,99
23400,91,12
23500,41,10
23500,42,13
23500,43,12
23500,44,27
23500,45,31
23500,46,36
23500,47,41
23500,48,40
23500,49,36
23500,50,58
23500,51,53
23500,52,54
23500,53,49
23500,54,59
23500,55,56
23500,56,58
23500,57,40
23500,58,44
23500,59,61
23500,60,52
23500,61,50
23500,62,51
23500,63,60
23500,64,75
23500,65,69
23500,66,58
23500,67,53
23500,68,58
23500,69,59
23500,70,78
23500,71,63
23500,72,80
23500,73,84
23500,74,81
23500,75,101
23500,76,95
23500,77,95
23500,78,125
23500,79,126
23500,80,107
23500,81,144
23500,82,142
23500,83,167
23500,84,143
23500,85,190
23500,86,193
23500,87,208
23500,88,234
23500,89,178
23500,90,99
23500,91,8
23600,41,6
23600,42,17
23600,43,19
23600,44,22
23600,45,36
23600,46,48
23600,47,54
23600,48,49
23600,49,50
23600,50,54
23600,51,47
23600,52,54
23600,53,48
23600,54,62
23600,55,52
23600,56,61
23600,57,61
23600,58,62
23600,59,52
23600,60,59
23600,61,48
23600,62,57
23600,63,57
23600,64,58
23600,65,69
23600,66,60
23600,67,65
23600,68,57
23600,69,76
23600,70,66
23600,71,75
23600,72,62
23600,73,77
23600,74,94
23600,75,95
23600,76,102
23600,77,102
23600,78,117
23600,79,118
23600,80,129
23600,81,123
23600,82,131
23600,83,147
23600,84,158
23600,85,182
23600,86,185
23600,87,200
23600,88,214
23600,89,167
23600,90,97
23600,91,7
23700,40,1
23700,41,7
23700,42,9
23700,43,22
23700,44,34
23700,45,29
23700,46,36
23700,47,36
23700,48,41
23700,49,43
23700,50,44
23700,51,60
23700,52,52
23700,53,59
23700,54,55
23700,55,80
23700,56,52
23700,57,57
23700,58,67
23700,59,58
23700,60,61
23700,61,63
23700,62,65
23700,63,66
23700,64,51
23700,65,60
23700,66,64
23700,67,61
23700,68,64
23700,69,79
23700,70,70
23700,71,76
23700,72,69
23700,73,91
23700,74,76
23700,75,84
23700,76,86
23700,77,106
23700,78,108
23700,79,105
23700,80,151
23700,81,127
23700,82,137
23700,83,159
23700,84,157
23700,85,164
23700,86,189
23700,87,193
23700,88,228
23700,89,197
23700,90,92
23700,91,2
23800,40,1
23800,41,1
23800,42,15
23800,43,14
23800,44,30
23800,45,34
23800,46,38
23800,47,55
23800,48,48
23800,49,41
23800,50,52
23800,51,49
23800,52,57
23800,53,57
23800,54,64
23800,55,52
23800,56,48
23800,57,57
23800,58,58
23800,59,58
23800,60,59
23800,61,72
23800,62,52
23800,63,66
23800,64,62
23800,65,70
23800,66,64
23800,67,68
23800,68,76
23800,69,67
23800,70,66
23800,71,86
23800,72,78
23800,73,85
23800,74,73
23800,75,95
23800,76,93
23800,77,91
23800,78,101
23800,79,119
23800,80,127
23800,81,127
23800,82,125
23800,83,151
23800,84,134
23800,85,191
23800,86,169
23800,87,215
23800,88,220
23800,89,175
23800,90,64
23800,91,7
23900,40,1
23900,41,11
23900,42,10
23900,43,22
23900,44,32
23900,45,31
23900,46,43
23900,47,51
23900,48,26
23900,49,51
23900,50,55
23900,51,56
23900,52,55
23900,53,65
23900,54,59
23900,55,59
23900,56,57
23900,57,49
23900,58,49
23900,59,65
23900,60,36
23900,61,65
23900,62,55
23900,63,68
23900,64,69
23900,65,65
23900,66,71
23900,67,66
23900,68,83
23900,69,63
23900,70,72
23900,71,75
23900,72,77
23900,73,88
23900,74,77
23900,75,89
23900,76,90
23900,77,88
23900,78,112
23900,79,97
23900,80,108
23900,81,124
23900,82,126
23900,83,131
23900,84,141
23900,85,161
23900,86,161
23900,87,171
23900,88,188
23900,89,156
23900,90,50
23900,91,1
